id,city,country,month,name,series,state,year,date,cun,location_type,location_path,latitude,longitude
illinois_yah,,United States,July,Illinois,yah,Illinois,2015,2015-07-01,,state,"Illinois, United States",40.079660600000004,-89.4337288
illinois_yaho,,United States,August,Illinois,yaho,Illinois,2016,2016-08-01,,state,"Illinois, United States",40.079660600000004,-89.4337288
iloilo_icon,Iloilo,Philippines,January,Iloilo,icon,,2011,2011-01-01,Iloilo,city,"Iloilo, Philippines",10.9534597,122.57563259999999
iloilo_yah,Iloilo,Philippines,April,Iloilo,yah,,2017,2017-04-01,Iloilo,city,"Iloilo, Philippines",10.9534597,122.57563259999999
india_icon,,India,January,India,icon,,2012,2012-01-01,,country,India,22.3511148,78.6677428
indiana_bto,,United States,August,Indiana,bto,Indiana,2018,2018-08-01,,state,"Indiana, United States",40.327012700000004,-86.1746933
indiana_bts,,United States,March,Indiana,bts,Indiana,2018,2018-03-01,,state,"Indiana, United States",40.327012700000004,-86.1746933
indianapolis_icon,Indianapolis,United States,January,Indianapolis,icon,Indiana,2008,2008-01-01,Indianapolis,city,"Indianapolis, Indiana, United States",39.7683331,-86.1583502
indianapolis_yah,Indianapolis,United States,April,Indianapolis,yah,Indiana,2013,2013-04-01,Indianapolis,city,"Indianapolis, Indiana, United States",39.7683331,-86.1583502
indonesia_icon,,Indonesia,January,Indonesia,icon,,2009,2009-01-01,,country,Indonesia,-2.4833826,117.89028529999999
iowa_bto,,United States,August,Iowa,bto,Iowa,2018,2018-08-01,,state,"Iowa, United States",41.9216734,-93.3122705
iowa_bts,,United States,March,Iowa,bts,Iowa,2018,2018-03-01,,state,"Iowa, United States",41.9216734,-93.3122705
ireland_icon,,Ireland,January,Ireland,icon,,2009,2009-01-01,,country,Ireland,52.865196,-7.9794599
ireland_yah,,Ireland,May,Ireland,yah,,2019,2019-05-01,,country,Ireland,52.865196,-7.9794599
istanbul_icon,Istanbul,Turkey,January,Istanbul,icon,,2010,2010-01-01,Istanbul,city,"Istanbul, Turkey",41.0096334,28.9651646
istanbul_rlf,Istanbul,Turkey,January,Istanbul,rlf,,2015,2015-01-01,Istanbul,city,"Istanbul, Turkey",41.0096334,28.9651646
istanbul_yah,Istanbul,Turkey,July,İstanbul,yah,,2016,2016-07-01,Istanbul,city,"Istanbul, Turkey",41.0096334,28.9651646
istanbul_yaho,Istanbul,Turkey,October,İstanbul,yaho,,2019,2019-10-01,Istanbul,city,"Istanbul, Turkey",41.0096334,28.9651646
istanbul_yahx,Istanbul,Turkey,November,İstanbul,yahx,,2017,2017-11-01,Istanbul,city,"Istanbul, Turkey",41.0096334,28.9651646
istanbul_yahx_2,Istanbul,Turkey,November,İstanbul v.2,yahx,,2018,2018-11-01,Istanbul,city,"Istanbul, Turkey",41.0096334,28.9651646
italy_yah,,Italy,November,Italy,yah,,2018,2018-11-01,,country,Italy,42.6384261,12.674297
italy_yaho,,Italy,May,Italy,yaho,,2019,2019-05-01,,country,Italy,42.6384261,12.674297
izmir_icon,Izmir,Turkey,January,Izmir,icon,,2012,2012-01-01,Izmir,city,"Izmir, Turkey",38.415342100000004,27.144474
izmir_yah,Izmir,Turkey,September,İzmir,yah,,2016,2016-09-01,Izmir,city,"Izmir, Turkey",38.415342100000004,27.144474
jacksonville_icon,Jacksonville,United States,January,Jacksonville,icon,Florida,2008,2008-01-01,Jacksonville,city,"Jacksonville, Florida, United States",30.3321838,-81.655651
jakarta_icon,Jakarta,Indonesia,January,Jakarta,icon,,2008,2008-01-01,Jakarta,city,"Jakarta, Indonesia",-6.1753942,106.827183
jamaica_icon,,Jamaica,January,Jamaica,icon,,2017,2017-01-01,,country,Jamaica,18.185050699999998,-77.3947693
japan_yah,,Japan,September,Japan,yah,,2017,2017-09-01,,country,Japan,36.5748441,139.2394179
japan_yah_2,,Japan,November,Japan v.2,yah,,2018,2018-11-01,,country,Japan,36.5748441,139.2394179
japan_yah_3,,Japan,March,Japan v.3,yah,,2019,2019-03-01,,country,Japan,36.5748441,139.2394179
japan_yah_4,,Japan,June,Japan v.4,yah,,2019,2019-06-01,,country,Japan,36.5748441,139.2394179
japan_yah_5,,Japan,August,Japan v.5,yah,,2019,2019-08-01,,country,Japan,36.5748441,139.2394179
japan_yaho,,Japan,September,Japan,yaho,,2017,2017-09-01,,country,Japan,36.5748441,139.2394179
japan_yaho_2,,Japan,November,Japan v.2,yaho,,2018,2018-11-01,,country,Japan,36.5748441,139.2394179
japan_yaho_3,,Japan,March,Japan v.3,yaho,,2019,2019-03-01,,country,Japan,36.5748441,139.2394179
japan_yaho_4,,Japan,June,Japan v.4,yaho,,2019,2019-06-01,,country,Japan,36.5748441,139.2394179
japan_yaho_5,,Japan,August,Japan v.5,yaho,,2019,2019-08-01,,country,Japan,36.5748441,139.2394179
jeddah_icon,Jeddah,Saudi Arabia,January,Jeddah,icon,,2010,2010-01-01,Jeddah,city,"Jeddah, Saudi Arabia",21.5822247,39.1640396
jeju_rlf,Jeju,South Korea,January,Jeju,rlf,,2014,2014-01-01,Jeju City,city,"Jeju, South Korea",33.3939924,126.56266529999999
jeju_rlf_2,Jeju,South Korea,November,Jeju Gold,rlf,,2014,2014-11-01,Jeju City,city,"Jeju, South Korea",33.3939924,126.56266529999999
jilin_icon,Jilin,China,January,Jilin,icon,,2014,2014-01-01,Jilin,city,"Jilin, China",42.9995032,125.9816054
jilin_yah,Jilin,China,January,Jilin,yah,,2019,2019-01-01,Jilin,city,"Jilin, China",42.9995032,125.9816054
jinan_icon,Jinan,China,January,Jinan,icon,,2011,2011-01-01,Jinan,city,"Jinan, China",36.6507007,117.11400420000001
jinan_yah,Jinan,China,September,Jinan,yah,,2017,2017-09-01,Jinan,city,"Jinan, China",36.6507007,117.11400420000001
jinghong_yah,Jinghong,China,August,Jinghong,yah,,2019,2019-08-01,Jinghong,city,"Jinghong, China",22.002551500000003,100.77072740000001
jiujiang_yah,Jiujiang,China,November,Jiujiang,yah,,2018,2018-11-01,Jiujiang,city,"Jiujiang, China",29.727536100000002,115.99131340000001
johannesburg_yah,Johannesburg,South Africa,May,Johannesburg,yah,,2016,2016-05-01,Johannesburg,city,"Johannesburg, South Africa",-26.205,28.049721999999996
johor_rlf,,Malaysia,January,Johor,rlf,Johor,2015,2015-01-01,,state,"Johor, Malaysia",2.0119217000000003,103.446608
jordan_icon,,Jordan,January,Jordan,icon,,2011,2011-01-01,,country,Jordan,31.1667049,36.941628
jordan_yah,,Jordan,September,Jordan,yah,,2018,2018-09-01,,country,Jordan,31.1667049,36.941628
kaifeng_yah,Kaifeng,China,September,Kaifeng,yah,,2019,2019-09-01,Kaifeng,city,"Kaifeng, China",34.796110600000006,114.34720379999999
kansas_bto,,United States,August,Kansas,bto,Kansas,2018,2018-08-01,,state,"Kansas, United States",38.27312,-98.58218719999999
kansas_bts,,United States,March,Kansas,bts,Kansas,2018,2018-03-01,,state,"Kansas, United States",38.27312,-98.58218719999999
kansas_city_bts,Kansas City,United States,June,Kansas City,bts,Missouri,2018,2018-06-01,Kansas City,city,"Kansas City, Missouri, United States",39.100105,-94.5781416
kansas_city_yah,Kansas City,United States,November,Kansas City,yah,Missouri,2014,2014-11-01,Kansas City,city,"Kansas City, Missouri, United States",39.100105,-94.5781416
kaohsiung_icon,Kaohsiung,Taiwan,January,Kaohsiung,icon,,2009,2009-01-01,Kaohsiung,city,"Kaohsiung, Taiwan",22.6203348,120.3120375
kaohsiung_rlf,Kaohsiung,Taiwan,January,Kaohsiung,rlf,,2013,2013-01-01,Kaohsiung,city,"Kaohsiung, Taiwan",22.6203348,120.3120375
kaohsiung_rlf_2,Kaohsiung,Taiwan,November,Kaohsiung Gold,rlf,,2014,2014-11-01,Kaohsiung,city,"Kaohsiung, Taiwan",22.6203348,120.3120375
kaohsiung_rlf_3,Kaohsiung,Taiwan,November,Kaohsiung Green,rlf,,2015,2015-11-01,Kaohsiung,city,"Kaohsiung, Taiwan",22.6203348,120.3120375
kaohsiung_yah,Kaohsiung,Taiwan,November,Kaohsiung,yah,,2016,2016-11-01,Kaohsiung,city,"Kaohsiung, Taiwan",22.6203348,120.3120375
kaohsiung_yaho,Kaohsiung,Taiwan,November,Kaohsiung,yaho,,2016,2016-11-01,Kaohsiung,city,"Kaohsiung, Taiwan",22.6203348,120.3120375
karlsruhe_icon,Karlsruhe,Germany,January,Karlsruhe,icon,,2014,2014-01-01,Karlsruhe,city,"Karlsruhe, Germany",49.006870500000005,8.4034195
karneval_icon,,Germany,January,Karneval,icon,,2015,2015-01-01,,country,Germany,51.0834196,10.4234469
karneval_icon_2,,Germany,January,Karneval v.2,icon,,2016,2016-01-01,,country,Germany,51.0834196,10.4234469
karneval_icon_3,,Germany,January,Karneval v.3,icon,,2017,2017-01-01,,country,Germany,51.0834196,10.4234469
kassel_icon,Kassel,Germany,January,Kassel,icon,,2014,2014-01-01,Kassel,city,"Kassel, Germany",51.307686700000005,9.4624705
katowice_icon,Katowice,Poland,January,Katowice,icon,,2012,2012-01-01,Katowice,city,"Katowice, Poland",50.2598987,19.021585199999997
kazakhstan_icon,,Kazakhstan,January,Kazakhstan,icon,,2016,2016-01-01,,country,Kazakhstan,47.2286086,65.20931970000001
kazan_icon,Kazan,Russia,January,Kazan,icon,,2015,2015-01-01,Kazan,city,"Kazan, Russia",55.7823547,49.1242266
kedah_rlf,,Malaysia,January,Kedah,rlf,Kedah,2015,2015-01-01,,state,"Kedah, Malaysia",5.9682875,100.6660103
kentucky_bto,,United States,August,Kentucky,bto,Kentucky,2018,2018-08-01,,state,"Kentucky, United States",37.5726028,-85.1551411
kentucky_bts,,United States,March,Kentucky,bts,Kentucky,2018,2018-03-01,,state,"Kentucky, United States",37.5726028,-85.1551411
kentucky_yah,,United States,July,Kentucky,yah,Kentucky,2014,2014-07-01,,state,"Kentucky, United States",37.5726028,-85.1551411
kiel_icon,Kiel,Germany,January,Kiel,icon,,2009,2009-01-01,Kiel,city,"Kiel, Germany",54.3227085,10.135555
kingdom_of_saudi_arabia_icon,,Saudi Arabia,January,Kingdom of Saudi Arabia,icon,,2010,2010-01-01,,country,Saudi Arabia,25.624261800000003,42.352832799999995
kingdom_of_saudi_arabia_yah,,Saudi Arabia,August,Kingdom of Saudi Arabia,yah,,2018,2018-08-01,,country,Saudi Arabia,25.624261800000003,42.352832799999995
kingdom_of_saudi_arabia_yah_2,,Saudi Arabia,September,Kingdom of Saudi Arabia v.2,yah,,2019,2019-09-01,,country,Saudi Arabia,25.624261800000003,42.352832799999995
koeln_icon,Cologne,Germany,January,Köln,icon,,2009,2009-01-01,Koeln,city,"Cologne, Germany",50.938361,6.959974000000001
koln_yah,Cologne,Germany,April,Köln,yah,,2017,2017-04-01,Koeln,city,"Cologne, Germany",50.938361,6.959974000000001
korea_icon,,South Korea,January,Korea,icon,,2008,2008-01-01,,country,South Korea,36.5581914,127.9408564
krakow_icon,Krakow,Poland,January,Kraków,icon,,2010,2010-01-01,Krakow,city,"Krakow, Poland",50.0469432,19.997153435836697
krakow_yah,Krakow,Poland,June,Krakow,yah,,2018,2018-06-01,Krakow,city,"Krakow, Poland",50.0469432,19.997153435836697
krasnodar_icon,Krasnodar,Russia,January,Krasnodar,icon,,2014,2014-01-01,Krasnodar,city,"Krasnodar, Russia",45.0352566,38.976481400000004
krasnodar_icon_2,Krasnodar,Russia,January,Krasnodar v.2,icon,,2014,2014-01-01,Krasnodar,city,"Krasnodar, Russia",45.0352566,38.976481400000004
kuala_lumpur_icon,Kuala Lumpur,Malaysia,January,Kuala Lumpur,icon,,2008,2008-01-01,Kuala Lumpur,city,"Kuala Lumpur, Malaysia",3.1516636,101.69430279999999
kuala_lumpur_icon_2,Kuala Lumpur,Malaysia,January,Kuala Lumpur v.2,icon,,2017,2017-01-01,Kuala Lumpur,city,"Kuala Lumpur, Malaysia",3.1516636,101.69430279999999
kuala_lumpur_rlf,Kuala Lumpur,Malaysia,January,Kuala Lumpur,rlf,,2014,2014-01-01,Kuala Lumpur,city,"Kuala Lumpur, Malaysia",3.1516636,101.69430279999999
kuala_lumpur_rlf_2,Kuala Lumpur,Malaysia,November,Kuala Lumpur Gold,rlf,,2014,2014-11-01,Kuala Lumpur,city,"Kuala Lumpur, Malaysia",3.1516636,101.69430279999999
kuala_lumpur_rlf_3,Kuala Lumpur,Malaysia,November,Kuala Lumpur Green,rlf,,2015,2015-11-01,Kuala Lumpur,city,"Kuala Lumpur, Malaysia",3.1516636,101.69430279999999
kuala_lumpur_rlf_4,Kuala Lumpur,Malaysia,November,Kuala Lumpur Silver,rlf,,2016,2016-11-01,Kuala Lumpur,city,"Kuala Lumpur, Malaysia",3.1516636,101.69430279999999
kuala_lumpur_rlf_5,Kuala Lumpur,Malaysia,November,Kuala Lumpur Red,rlf,,2017,2017-11-01,Kuala Lumpur,city,"Kuala Lumpur, Malaysia",3.1516636,101.69430279999999
kuching_yah,Kuching,Malaysia,June,Kuching,yah,,2017,2017-06-01,Kuching,city,"Kuching, Malaysia",1.5574127,110.3439862
kunming_icon,Kunming,China,January,Kunming,icon,,2011,2011-01-01,Kunming,city,"Kunming, China",25.0437977,102.714338
kunming_rlf,Kunming,China,November,Kunming Blue,rlf,,2016,2016-11-01,Kunming,city,"Kunming, China",25.0437977,102.714338
kunming_yah,Kunming,China,September,Kunming,yah,,2017,2017-09-01,Kunming,city,"Kunming, China",25.0437977,102.714338
kuwait_icon,,Kuwait,January,Kuwait,icon,,2010,2010-01-01,,country,Kuwait,29.2733964,47.4979476
kuwait_yah,,Kuwait,August,Kuwait,yah,,2016,2016-08-01,,country,Kuwait,29.2733964,47.4979476
lake_tahoe_bts,,United States,March,Lake Tahoe,bts,California - Nevada,2018,2018-03-01,,state,"California - Nevada, United States",40.659622,-118.14931999999999
lake_tahoe_icon,,United States,January,Lake Tahoe,icon,California - Nevada,2012,2012-01-01,,state,"California - Nevada, United States",40.659622,-118.14931999999999
lake_tahoe_yah,,United States,April,Lake Tahoe,yah,California - Nevada,2013,2013-04-01,,state,"California - Nevada, United States",40.659622,-118.14931999999999
langkawi_yah,Langkawi,Malaysia,November,Langkawi,yah,,2018,2018-11-01,Langkawi,city,"Langkawi, Malaysia",6.3700386,99.7928634
lanzhou_icon,Lanzhou,China,January,Lanzhou,icon,,2015,2015-01-01,Lanzhou,city,"Lanzhou, China",36.0606904,103.8305691
lanzhou_yah,Lanzhou,China,November,Lanzhou,yah,,2018,2018-11-01,Lanzhou,city,"Lanzhou, China",36.0606904,103.8305691
las_vegas_bto,Las Vegas,United States,August,Las Vegas,bto,Nevada,2018,2018-08-01,Las Vegas,city,"Las Vegas, Nevada, United States",36.1662859,-115.149225
las_vegas_bts,Las Vegas,United States,April,Las Vegas,bts,Nevada,2018,2018-04-01,Las Vegas,city,"Las Vegas, Nevada, United States",36.1662859,-115.149225
las_vegas_btx,Las Vegas,United States,October,Las Vegas,btx,Nevada,2018,2018-10-01,Las Vegas,city,"Las Vegas, Nevada, United States",36.1662859,-115.149225
las_vegas_icon,Las Vegas,United States,January,Las Vegas,icon,Nevada,2008,2008-01-01,Las Vegas,city,"Las Vegas, Nevada, United States",36.1662859,-115.149225
las_vegas_yah,Las Vegas,United States,March,Las Vegas,yah,Nevada,2013,2013-03-01,Las Vegas,city,"Las Vegas, Nevada, United States",36.1662859,-115.149225
las_vegas_yaho,Las Vegas,United States,March,Las Vegas,yaho,Nevada,2017,2017-03-01,Las Vegas,city,"Las Vegas, Nevada, United States",36.1662859,-115.149225
lausanne_icon,Lausanne,Switzerland,January,Lausanne,icon,,2009,2009-01-01,Lausanne,city,"Lausanne, Switzerland",46.5218269,6.6327025
lebanon_icon,,Lebanon,January,Lebanon,icon,,2010,2010-01-01,,country,Lebanon,33.875062899999996,35.843409
lebanon_yah,,Lebanon,August,Lebanon,yah,,2018,2018-08-01,,country,Lebanon,33.875062899999996,35.843409
lebanon_yahx,,Lebanon,November,Lebanon,yahx,,2018,2018-11-01,,country,Lebanon,33.875062899999996,35.843409
leiden_icon,Leiden,Netherlands,January,Leiden,icon,,2012,2012-01-01,Leiden,city,"Leiden, Netherlands",52.1518157,4.4811088666204295
leipzig_icon,Leipzig,Germany,January,Leipzig,icon,,2009,2009-01-01,Leipzig,city,"Leipzig, Germany",51.3406321,12.3747329
leipzig_yah,Leipzig,Germany,February,Leipzig,yah,,2018,2018-02-01,Leipzig,city,"Leipzig, Germany",51.3406321,12.3747329
leon_bts,Leon,Mexico,January,León,bts,Guanajuato,2019,2019-01-01,Leon de los Aldama,city,"Leon, Guanajuato, Mexico",21.0973352,-101.64764230661801
leon_icon,Leon,Mexico,January,León,icon,Guanajuato,2016,2016-01-01,Leon de los Aldama,city,"Leon, Guanajuato, Mexico",21.0973352,-101.64764230661801
leshan_icon,Leshan,China,January,Leshan,icon,,2016,2016-01-01,Leshan,city,"Leshan, China",29.5608755,103.76199220000001
leshan_yah,Leshan,China,October,Leshan,yah,,2019,2019-10-01,Leshan,city,"Leshan, China",29.5608755,103.76199220000001
leuven_icon,Leuven,Belgium,January,Leuven,icon,,2014,2014-01-01,Leuven,city,"Leuven, Belgium",50.879202,4.7011675
liege_icon,Liege,Belgium,January,Liège,icon,,2015,2015-01-01,Liege,city,"Liege, Belgium",50.6451381,5.5734203
lijiang_icon,Lijiang,China,January,Lijiang,icon,,2015,2015-01-01,Lijiang,city,"Lijiang, China",26.874086600000005,100.23563320000001
lijiang_rlf,Lijiang,China,November,Lijiang Blue,rlf,,2016,2016-11-01,Lijiang,city,"Lijiang, China",26.874086600000005,100.23563320000001
lijiang_yah,Lijiang,China,June,Lijiang,yah,,2018,2018-06-01,Lijiang,city,"Lijiang, China",26.874086600000005,100.23563320000001
lille_icon,Lille,France,January,Lille,icon,,2015,2015-01-01,Lille,city,"Lille, France",50.636565399999995,3.0635282000000004
lille_yah,Lille,France,June,Lille,yah,,2019,2019-06-01,Lille,city,"Lille, France",50.636565399999995,3.0635282000000004
lima_bts,Lima,Peru,March,Lima,bts,,2019,2019-03-01,Lima,city,"Lima, Peru",-12.0621065,-77.03652559999999
lima_icon,Lima,Peru,January,Lima,icon,,2010,2010-01-01,Lima,city,"Lima, Peru",-12.0621065,-77.03652559999999
limassol_yah,Limassol,Cyprus,December,Limassol,yah,,2018,2018-12-01,Limassol,city,"Limassol, Cyprus",34.79489125,32.985589384507996
lisboa_icon,Lisbon,Portugal,January,Lisboa,icon,,2011,2011-01-01,Lisbon,city,"Lisbon, Portugal",38.707750700000005,-9.1365919
lisboa_yah,Lisbon,Portugal,June,Lisboa,yah,,2017,2017-06-01,Lisbon,city,"Lisbon, Portugal",38.707750700000005,-9.1365919
lisbon_icon,Lisbon,Portugal,January,Lisbon,icon,,2008,2008-01-01,Lisbon,city,"Lisbon, Portugal",38.707750700000005,-9.1365919
liuzhou_icon,Liuzhou,China,January,Liuzhou,icon,,2013,2013-01-01,Liuzhou,city,"Liuzhou, China",24.328582100000002,109.409259
liuzhou_yah,Liuzhou,China,December,Liuzhou,yah,,2018,2018-12-01,Liuzhou,city,"Liuzhou, China",24.328582100000002,109.409259
liverpool_icon,Liverpool,United Kingdom,January,Liverpool,icon,England,2015,2015-01-01,Liverpool,city,"Liverpool, England, United Kingdom",53.407154000000006,-2.9916650000000002
liverpool_yah,Liverpool,United Kingdom,May,Liverpool,yah,England,2017,2017-05-01,Liverpool,city,"Liverpool, England, United Kingdom",53.407154000000006,-2.9916650000000002
lodz_icon,Lodz,Poland,January,Łódź,icon,,2016,2016-01-01,Lodz,city,"Lodz, Poland",51.768732299999996,19.456991100000003
london_icon,London,United Kingdom,January,London,icon,England,2009,2009-01-01,London,city,"London, England, United Kingdom",51.5073219,-0.1276474
london_icon_2,London,United Kingdom,January,London v.2,icon,England,2015,2015-01-01,London,city,"London, England, United Kingdom",51.5073219,-0.1276474
london_rlf,London,United Kingdom,January,London,rlf,England,2011,2011-01-01,London,city,"London, England, United Kingdom",51.5073219,-0.1276474
london_rlf_2,London,United Kingdom,November,London Red,rlf,England,2013,2013-11-01,London,city,"London, England, United Kingdom",51.5073219,-0.1276474
london_rlf_3,London,United Kingdom,November,London Gold,rlf,England,2014,2014-11-01,London,city,"London, England, United Kingdom",51.5073219,-0.1276474
london_rlf_4,London,United Kingdom,November,London Green,rlf,England,2015,2015-11-01,London,city,"London, England, United Kingdom",51.5073219,-0.1276474
london_yah,London,United Kingdom,May,London,yah,England,2016,2016-05-01,London,city,"London, England, United Kingdom",51.5073219,-0.1276474
london_yaho,London,United Kingdom,October,London,yaho,England,2016,2016-10-01,London,city,"London, England, United Kingdom",51.5073219,-0.1276474
london_yahx,London,United Kingdom,October,London,yahx,England,2016,2016-10-01,London,city,"London, England, United Kingdom",51.5073219,-0.1276474
london_yahx_2,London,United Kingdom,October,London v.2,yahx,England,2017,2017-10-01,London,city,"London, England, United Kingdom",51.5073219,-0.1276474
